gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn,HasInternetService
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,1,-0.5899937470018229,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.9492674637266397,1,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,1,1,0,2.3781211583151096,1,1
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.9980405487957844,0,0
1,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.6045162916246097,0,1
0,-0.43991649313097614,1,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.8681482629371255,0,0
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.3387261612206433,0,1
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,1,0,1,-0.6831240651646351,0,0
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2.5574930655589894,0,1
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-0.5947187086155835,1,1
0,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1.0920042704574042,1,1
1,2.273158691738958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.8954603074054514,1,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9736871251510282,1,1
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,1,0,-0.8674417266210491,1,0
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9410981375720071,0,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.48864994416462354,0,1
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,1,0,1,-0.8699146037273163,0,0
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.6128457809749169,1,1
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,1,1,0,-0.9191955117736408,0,0
0,-0.43991649313097614,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1.1302897070847906,1,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,1,2.0795212477333482,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.971677912502186,0,1
1,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,1,0,0,-0.41435323467722135,0,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2.1348960315058307,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.8471288075338544,1,1
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,2.4478033024881385,0,1
0,-0.43991649313097614,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.12705790515268128,0,1
1,-0.43991649313097614,1,1,0,1,0,0,0,0,0,0,0,1,1,1,-0.29781890104438064,0,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2.350831193106661,0,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.2774120565411436,1,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1.106355789377705,0,1
1,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.601902698065745,0,1
1,2.273158691738958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.7769029118539026,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2.054947031489818,0,1
1,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.8264128533923343,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.35274649124278307,1,1
0,-0.43991649313097614,0,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.9714791991632896,1,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2.0592083286461533,0,1
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.36597757628586974,0,0
0,-0.43991649313097614,0,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.7870069828877339,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.2537266190692418,1,1
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,1,0,0,-0.9550963883342697,0,0
0,2.273158691738958,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.14030546107911246,0,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.13336696510108068,0,1
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,1,-0.7699617942623922,0,0
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.8709302496816761,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.08239156242073037,1,1
1,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.8083576271891656,1,1
1,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0.19227443045394524,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1.509677629557906,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.9842189321125411,1,1
0,-0.43991649313097614,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0.9733503278763344,0,1
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,1,-0.4523957994459565,1,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.08718276181412297,0,1
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,1,0,0,-0.8568657611397814,0,0
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.8617894360924385,0,0
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.04684395401813971,0,1
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.11676336167328684,0,1
0,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,1,0,-0.7649056437504709,0,0
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,1,0,-0.9976431221179914,0,0
1,-0.43991649313097614,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.34033794719169247,0,1
0,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,1,1,0,-0.265826053482049,0,0
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.03303880821824106,1,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.14325847352614943,0,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0.42763934074687465,0,1
0,-0.43991649313097614,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.7169053327770348,1,1
1,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1.0659507438020894,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.8999865556803154,0,1
1,-0.43991649313097614,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0.05847411559698912,0,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.7416782623594613,0,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0.3468734081153987,0,1
1,-0.43991649313097614,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9183123413785453,1,1
1,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-0.6113885498230095,1,1
1,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,0,1,1,-0.7322062598720631,0,1
1,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.18938765578654046,0,1
0,-0.43991649313097614,1,0,1,0,0,1,1,1,1,1,1,1,1,0,-0.5683560723219852,0,0
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9304559343111074,1,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.9864710166200343,1,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.7589884021033316,1,1
0,-0.43991649313097614,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.8446780096874648,0,1
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9446308191523888,1,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.93330415883529,1,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0.04986320424480877,0,1
1,2.273158691738958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9861839862416283,0,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.6089100643402096,0,1
1,2.273158691738958,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0.8896257744212888,1,1
0,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,0,1,-0.5208856635856064,0,0
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.10338333018759134,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9661360182729625,1,1
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.6777367257545529,0,0
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.25893732440030487,0,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,1,1,0,2.1385611886454767,0,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.6900348735062568,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.28931277761505453,1,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1.7934402775020641,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.47593229047524943,1,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0.7975331814727139,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.3231879706434966,0,1
1,2.273158691738958,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.20894427166137128,0,1
1,-0.43991649313097614,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8291506816171299,0,1
1,2.273158691738958,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.20750911976934122,1,1
0,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1.6533473735800532,0,1
0,2.273158691738958,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.6223177834623153,1,1
1,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.11930247655918616,0,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.705410268370928,0,1
1,2.273158691738958,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.2780138049343659,0,1
0,-0.43991649313097614,1,1,0,1,0,0,0,0,0,0,0,0,1,0,-0.985080023247759,1,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1.8850471267333369,0,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.17383824845632834,0,1
0,2.273158691738958,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1.6244235431406782,0,1
0,-0.43991649313097614,1,0,1,0,0,1,1,1,1,1,1,0,0,1,-0.38428128272422224,0,0
1,-0.43991649313097614,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.4449771681271551,0,1
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,1,0,0,-0.8646155813567439,0,0
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.7304178398219947,0,1
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,1,0,-0.8178296296765639,0,0
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.9696245413335892,1,0
0,2.273158691738958,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.9847488343495983,1,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.1624951172558849,0,1
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.975166435562813,0,1
1,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.6115430937388293,0,1
0,-0.43991649313097614,1,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.22608338570275513,0,0
0,-0.43991649313097614,0,1,1,0,0,1,1,1,1,1,1,0,0,1,-0.9109378685794987,0,0
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.9261504786350172,1,0
0,2.273158691738958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.9623383855740519,1,1
0,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1.656129360324604,0,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.22146321201184901,1,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6042954990258361,0,1
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.3724411910534109,0,1
0,-0.43991649313097614,1,0,1,0,0,1,1,1,1,1,1,1,0,1,-0.5607828861840419,0,0
1,-0.43991649313097614,0,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.5760838132790701,0,0
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.9309195987685326,0,0
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.4038378985990532,0,1
1,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.7604014747354843,0,1
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1.0236248026171417,0,1
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,0,1,-0.21184226308184148,0,0
1,2.273158691738958,0,0,1,0,0,1,1,1,1,1,1,0,1,0,-0.23378904739996278,0,0
0,2.273158691738958,1,0,1,0,0,1,1,1,1,1,1,0,1,1,-0.40232003804404626,0,0
0,2.273158691738958,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9954793546500077,1,1
1,-0.43991649313097614,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0001848695206913989,0,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0.10492887837900833,0,1
0,-0.43991649313097614,1,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.732493290250469,0,0
1,2.273158691738958,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07092681816783446,0,1
0,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,1,0,-0.6128678602347943,0,0
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7670694112184547,0,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,1,0,1,2.2448949042149655,0,1
1,-0.43991649313097614,0,0,0,1,0,0,0,0,0,0,0,1,1,1,-0.8968954592974814,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0.9650706054223152,0,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.8271912358645754,1,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.6553041977191293,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.9168992687463927,0,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,2.097272972674766,0,1
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0.8568601527632488,1,1
0,2.273158691738958,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0.01661183886946613,0,1
1,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,1,1,0,-0.4261656387116226,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1.1597875982809778,0,1
0,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.6532508265505325,0,0
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9734663325522543,1,1
0,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0.666139505942393,1,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.8804849608320512,1,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9864047788404021,1,1
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.9975768843383593,0,0
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.07400144366732388,0,1
0,-0.43991649313097614,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9931389531030047,0,1
1,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.40678004853927807,0,1
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,1,0,-0.9977535184173784,1,0
1,-0.43991649313097614,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.8450754363652577,1,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1.0449754469185732,1,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9761158437375407,1,1
1,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7020845410227764,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0.4241287384263702,0,1
1,-0.43991649313097614,1,0,0,1,0,0,0,0,0,0,0,1,1,0,-0.025206279338301926,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.5760838132790701,1,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,1,0,0,-0.1676175055474384,1,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.768565192513584,0,1
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9752105940825677,1,1
0,-0.43991649313097614,0,0,0,1,0,0,0,0,0,0,0,0,1,1,-0.4327452581550835,1,1
0,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.12206238404385936,0,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.915022531656815,0,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.04966449090591238,0,1
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,1,2.2108707647439143,1,1
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0.39019291599482875,0,1
0,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.8764059061312677,1,1
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.2594836975207066,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1.162326713166877,0,1
0,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.07598857705628857,0,1
1,-0.43991649313097614,0,1,1,0,0,1,1,1,1,1,1,0,1,0,-0.8352943242395758,1,0
0,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.7145207727102771,0,0
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.30760001317006247,1,1
1,-0.43991649313097614,0,1,1,0,0,1,1,1,1,1,1,1,0,0,-0.9267466186517066,0,0
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1.185399539738745,0,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.8641904670425405,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.03876294490301674,0,1
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.40028874613532683,0,0
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.9075376625583812,0,0
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9842189321125411,0,1
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,1,0,0,-0.9163252079895806,0,0
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0.8331249483950594,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.264076183575203,0,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.6265293137223633,1,1
1,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.813915992301734,0,1
1,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.6253205628056397,0,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.5111707892395567,1,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.37977711370923556,0,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1.5015966204427829,0,1
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,1,0,1,-0.7809793449412076,0,0
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.00508646521347094,0,1
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.9883919122293668,1,0
1,-0.43991649313097614,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.593769300440856,0,1
0,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.8440818696707754,0,0
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,1,0,0,-0.32764798113872845,0,0
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9753651489017094,1,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-0.3774587914221102,1,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.878657990638761,1,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1.6206259104417677,0,1
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,1,1,-0.45769482181652904,0,0
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1.623672848304847,1,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.944984087310427,0,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.22305852709955337,0,1
0,-0.43991649313097614,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.6196903515369064,0,1
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2.430316528665249,0,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9323989091803173,0,1
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,1,1,0,-0.9352692129643775,0,0
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.8949083259085168,1,1
1,-0.43991649313097614,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.24621967071093076,0,1
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,1,0,0,-0.7459174802559193,0,0
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.9433502220795005,0,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,1,2.328575299150257,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.9215523842039882,0,1
1,-0.43991649313097614,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.9194604628921693,1,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.13979763810193266,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.7152935468059857,1,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9761820815171728,1,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.9032984446619232,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6657420792645999,0,1
1,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9237438393083822,1,1
0,2.273158691738958,1,0,1,0,0,0,0,0,0,0,0,1,1,0,-0.5869468091387438,0,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1.8932606114077242,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.4311720223272563,0,1
1,-0.43991649313097614,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9937571723795715,0,1
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.9977755976772557,0,0
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.8722991637940739,1,1
1,-0.43991649313097614,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.995832622808046,1,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.22671807586266662,0,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9847488343495983,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-0.7304399190818722,1,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-0.909127369269553,0,1
0,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1.6211558126788252,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.6820642606905205,0,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.8647038983962533,1,1
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,1,0,0,-0.8842219641278621,0,0
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.9504376645001412,0,0
0,2.273158691738958,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.981988926864925,1,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,1,2.519340104490867,0,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0.8816993201253074,0,1
0,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,1,0,-0.5438480938580873,0,0
0,-0.43991649313097614,1,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.50573929130972,0,0
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9717220710219407,1,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9646787871210549,1,1
0,-0.43991649313097614,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9955014339098851,1,1
1,2.273158691738958,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0.8498831066419948,0,1
1,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.7749019400983939,1,1
